Symbol,Name,Year,CSR Strategy Score,Community Score,ESG Combined Score,ESG Controversies Score,ESG Score,Emissions Score,Environment Pillar Score,Environmental Innovation Score,Governance Pillar Score,Human Rights Score,Management Score,Product Responsibility Score,Resource Use Score,Shareholders Score,Social Pillar Score,TRDIR Controversies Score,TRDIR Diversity Score,TRDIR Inclusion Score,TRDIR People Development Score,TRDIR Score,Workforce Score,Total Returns,Standard Deviation,Predicted Total Returns
BWA,BORGWARNER,2007,34.056095519375,73.936110945,44.449885633125,96.982758620625,44.449885633125,23.8916982826875,47.78451541,62.0718335075,41.032220360625,42.298289035,36.803058415,33.250358331875,47.88125976625,59.780176745625,43.7165079325,100.0,33.333333333333336,12.5,50.666666666666664,49.0,30.51417503625,0.1490303125,0.336211,1.49%
BX,BLACKSTONE,2017,10.8186022775,83.575215075,24.655636379999997,69.59057072,27.198805084999996,41.54326066,27.2458414575,22.95001357,2.4211150530000003,20.490118125000002,0.8082837174999999,45.31461534,23.6879919725,2.1988946890000003,56.5240961475,100.0,13.5,23.5,20.5,51.5,39.1916791875,0.3589325,0.26228025,3.59%
BXP,BOSTON PROPERTIES,2002,33.696030751,65.54810276650001,44.2864432895,93.75,44.2864432895,48.940381667500006,43.048599509999995,21.788499624000004,42.0882394665,2.8687510135,47.0682605015,29.9511619215,42.840078708,31.08297515655,48.165874544,100.0,26.166666666666668,30.666666666666668,36.0,48.208333333333336,52.1872831935,0.13143255,0.2292421,1.31%
C,CITIGROUP,2002,81.52453315,87.34830476904762,44.63530436666667,24.220406411142857,73.46789534428571,80.88078888780953,85.54751450952381,70.65358201142857,71.17047286571429,61.77911250333333,70.64670081666667,50.623690461904765,88.4524872352381,66.01367284095238,72.09653561428571,94.85714285714286,40.42857142857143,74.14285714285714,56.714285714285715,66.53571428571429,79.04395795190476,-0.009283428571428564,0.3499672380952381,-0.09%
CAG,CONAGRA BRANDS,2005,69.96321242111111,91.20181862833334,61.429197424444446,65.44733712688888,67.29344449277778,54.795397466111105,60.98468303166666,65.58392617444444,71.16735354722222,28.349689204999997,65.18247689649999,81.70510155666666,66.25411996888889,91.91970313438888,69.06782114666666,100.0,32.166666666666664,30.5,58.5,55.291666666666664,81.46320027944445,0.10228572222222222,0.20833483333333333,1.02%
CAH,CARDINAL HEALTH,2002,22.486179049500002,74.36761080149999,40.6198040555,76.586049882,43.835341759,33.12730947555,29.84998932475,12.262232774000001,56.089767425000005,12.2336791495,58.405210746,41.984416073,32.902620018,70.77401526700001,45.392213668,93.66666666666667,24.833333333333332,52.0,17.0,55.166666666666664,51.41464239849999,0.04823224999999999,0.24345084999999997,0.48%
CARR,CARRIER GLOBAL,2020,90.47914686333333,98.07374638333333,61.480952916666666,100.0,61.480952916666666,77.29665877000001,48.84062216,17.242418216666668,54.25358580666667,62.4807339,37.68903383333333,76.52792626,91.87331534333333,85.31838503333333,78.56246785,100.0,21.666666666666668,51.0,55.666666666666664,57.083333333333336,80.66960242666666,0.11305899999999999,0.305658,1.13%
CAT,CATERPILLAR,2005,57.811844141666676,88.65817812833333,59.92919465555556,71.74830565083333,64.55785346500001,70.49199180166666,63.48370212444445,52.215683335,58.775684945555554,51.69720311611111,64.39856938166666,74.70261585,82.36092086611112,40.67529735222222,69.951103565,96.0,41.833333333333336,35.833333333333336,51.666666666666664,56.333333333333336,68.404680015,0.15474005555555556,0.3005121111111111,1.55%
CB,CHUBB,2002,28.501274680523814,62.35117309952381,42.22829955857143,83.1208038004762,42.958224452857145,57.28877110285715,50.61741719333333,18.02455364395238,54.55534906857143,7.064756430952381,69.15130642380953,24.55783769857143,27.367485409380954,23.27154080195238,37.36418648666667,100.0,22.428571428571427,19.714285714285715,44.857142857142854,47.833333333333336,40.489414153333335,0.11994090476190478,0.2077187619047619,1.20%
CBOE,CBOE GLOBAL MARKETS(BTS),2010,18.723674686923076,67.24623074230769,41.265143056153846,84.28135140307693,41.79474214230769,22.788405440769232,18.584473137692306,0.0,47.10520764230769,0.4543994038461538,45.87037833923077,31.629773201538463,18.816253226923077,70.14232728461539,47.06958675692307,100.0,17.571428571428573,11.571428571428571,39.857142857142854,45.0,43.79578763769231,0.20911908333333337,0.19933625,2.09%
CBRE,CBRE GROUP CLASS A,2004,74.16531003444445,94.83935818777778,71.97621189388889,92.54385964888888,74.42760357944445,71.76925444,60.96573190111111,49.26669680388889,80.44535222555555,54.97683336944445,82.58556523055556,37.97428457777778,57.60704987722222,77.49800367383334,80.77208819111111,100.0,25.833333333333332,46.0,53.0,56.208333333333336,89.71831224444445,0.3014887647058824,0.38160776470588237,3.01%
CCI,CROWN CASTLE,2004,16.510991287894736,57.68051047789474,35.785489550526314,93.31140350894736,36.496426768947366,18.837651237,17.66497092836842,1.4299447247368422,49.40869221263158,16.76782738631579,53.82702281157895,31.544134407368418,20.624339692105263,56.61272416578948,46.14375189789474,100.0,15.166666666666666,3.5,26.166666666666668,53.25,50.42954625210527,0.22106526315789474,0.22808036842105264,2.21%
CCL,CARNIVAL,2002,74.18234069142856,72.61432321619047,55.06621893047619,78.40677872271428,60.43285263047619,82.18533561095238,62.03581088,7.696778177619048,57.19893735952381,44.08609751904762,49.93380825519047,56.07663674714286,51.796100775238095,70.09376549142857,61.627021193333334,100.0,31.428571428571427,51.285714285714285,54.857142857142854,65.125,76.11160886190476,0.021811952380952376,0.32925171428571426,0.22%
CDAY,CERIDIAN HCM HOLDING,2017,31.81528001166667,85.74745603666668,39.603241415,100.0,39.603241415,28.159241413666667,17.0379109325,0.0,30.296870386,25.473567900000003,31.18833327216667,34.70314728333333,32.340905185,26.31305433,58.272110010000006,100.0,28.166666666666668,16.833333333333332,48.0,58.666666666666664,64.77872513833334,0.28308500000000003,0.446848,2.83%
CDNS,CADENCE DESIGN SYS.,2005,10.629799022941176,67.0579574117647,42.74388104529412,94.23076923076471,43.53753938117647,15.235607894705883,16.714210569411765,19.07989733470588,51.42941908764706,15.527812917647058,47.46709372058824,36.276471058235295,14.545696666470588,91.83691701764707,43.71767750058823,100.0,19.333333333333332,14.666666666666666,25.833333333333332,47.083333333333336,29.03445668764706,0.2557679411764706,0.2761751176470588,2.56%
CDW,CDW,2015,25.76367605375,86.5036938175,47.93023313375,100.0,47.93023313375,47.42843722375,19.423517530625,0.0,58.92938680625,15.99702380875,71.392815565,49.36531444875,47.3720309475,39.49509811,53.3622781175,100.0,26.0,45.857142857142854,34.857142857142854,51.67857142857143,72.41110043500001,0.269239125,0.253521,2.69%
CE,CELANESE,2004,34.34919033905555,63.86821434277778,43.84520347388889,96.064814815,43.918022755,25.062759451277778,40.199564890000005,70.361410605,59.86152843944444,15.06277044277778,64.67328743555555,62.42148380222222,24.33359097583333,60.83055718444445,38.38569022222222,100.0,22.0,27.5,8.0,52.75,37.28126246555556,0.23988338888888888,0.3247572222222222,2.40%
CEG,CONSTELLATION ENERGY,2021,85.57924977,65.52994371,42.547498165,100.0,42.547498165,39.653143515000004,34.997518585,24.014077423499998,37.552125365,40.867224875,19.42185958,15.224555485,39.485444675,65.968261695,56.263142855,100.0,30.0,37.0,53.0,55.0,74.71186681500001,,0.489678,nan%
CF,CF INDUSTRIES HDG.,2007,42.601877028749996,80.625685220625,40.899610360625,94.0324074075,40.899610360625,37.625166152875,27.4144019434375,17.56544714875,64.60589229625,31.2899288175,67.92630748,27.858706774999998,27.61985721025,68.20718518375,40.969005534375,100.0,21.5,0.8333333333333334,51.666666666666664,39.5,33.95835559,0.37720925,0.392534375,3.77%
CFG,CITIZENS FINANCIAL GROUP,2014,21.229436808750002,81.506486535,53.03417025625,96.81818181875,53.03417025625,15.308903631124998,33.42890440125,32.57152164625,67.1830816825,0.0,75.67895019,56.8803377175,13.81695878125,69.49928324,50.44833482875,100.0,23.5,19.166666666666668,41.666666666666664,55.916666666666664,53.3131560875,0.15768785714285713,0.3218147142857143,1.58%
CHD,CHURCH & DWIGHT CO.,2008,62.37308132971429,63.844062300000004,52.830352909285715,92.21611721571428,53.254749515,42.774363810000004,44.66102438285714,46.92685147428572,64.04176254357142,48.91730746785714,75.83414563857143,58.53677974071429,44.89981070428571,25.846273029285715,52.12677288571428,100.0,27.833333333333332,13.5,51.666666666666664,52.75,37.530753887857145,0.17547535714285714,0.17153221428571427,1.75%
CHRW,CH ROBINSON WWD.,2004,13.034449369473684,61.56638630157895,26.383628227894736,100.0,26.383628227894736,17.527027727736844,9.734578631421053,0.0,28.820820810526314,0.8352956321052631,28.94594876715789,32.51745278684211,11.144860932263159,38.92797525578948,39.877218174210526,100.0,32.0,3.8333333333333335,42.166666666666664,45.3,51.74812755736842,0.12439342105263157,0.24173299999999998,1.24%
CHTR,CHARTER COMMS.CL.A,2011,12.258752135,47.305528617499995,20.378328352583335,85.15311319749999,20.596229858416667,11.187426602499999,12.032552659166667,20.475114743333332,18.50940425075,0.0,13.826182317499999,23.88343538166667,5.490436890666667,38.28724543483333,24.910401775833332,91.83333333333333,18.666666666666668,41.333333333333336,44.0,48.958333333333336,37.412672691666664,0.25595466666666666,0.25298575,2.56%
CI,CIGNA,2005,47.50813290944445,90.7746896688889,50.51198705833333,52.06196297244444,59.00737831944444,72.58896359055557,60.127372517777786,0.0,55.81428165833333,42.225816934444445,53.24459177944445,38.518246912222224,66.62525803166666,69.91734708444444,61.20162795555556,100.0,35.285714285714285,69.85714285714286,58.714285714285715,65.96428571428571,72.49223062499999,0.21900327777777778,0.27636550000000004,2.19%
CINF,CINCINNATI FINL.,2002,21.597675339,53.0009079895,38.975971895,99.8780487805,38.975971895,22.36511011375,30.221702377999996,1.6670753451499998,51.684859896499994,0.0,63.0475178505,31.661375497,24.47835285,33.8674564199,36.256077634,100.0,22.833333333333332,20.5,22.5,52.833333333333336,44.151148469,0.11381575,0.2099386,1.14%
CL,COLGATE-PALM.,2002,56.30476026809524,91.12427876142857,70.00357792476191,85.97071909666667,72.94637026047619,55.76931781776191,58.113733826476185,46.025858304761904,84.12607630095238,61.40674379190476,90.3427644347619,75.35967356666667,69.24933203619048,81.95132654190476,74.82502017714286,100.0,35.42857142857143,92.85714285714286,53.0,70.32142857142857,78.00680509,0.08062795238095238,0.1554284761904762,0.81%
CLX,CLOROX,2002,55.60477409333333,73.93271240333333,50.8355201352381,85.63415750904763,51.966093481904764,52.67323069047619,42.172909649428576,28.046755858095235,68.87448305428572,37.48950692857143,68.0712356247619,40.250248932380956,41.94615500142857,80.39844712714286,48.306844814571434,100.0,25.5,62.0,61.166666666666664,62.166666666666664,53.88988971809524,0.1000302857142857,0.16656766666666667,1.00%
CMA,COMERICA,2002,55.36906775333333,87.94892033190476,50.26695595380953,85.95066495704762,52.42424134857143,63.57706290190477,46.45825610095238,15.999882865285716,63.6771159147619,3.977543014761905,66.21856908704761,42.62893035619047,51.19050639333333,60.7443041147619,50.82675241952381,100.0,38.714285714285715,48.857142857142854,34.42857142857143,55.5,54.807337281428566,0.09185585714285714,0.2905236666666667,0.92%
CMCSA,COMCAST A,2002,21.92807956855,84.2546561755,30.62139913475,44.00543103645,38.19321351925,21.580234163,29.8579249055,23.0903189315,32.844111266300004,28.552899363,40.0277650626,22.644568624,46.565271637,16.175953078,47.7451485884,98.0,48.166666666666664,22.833333333333332,47.5,56.3,58.579837436000005,0.12274480000000002,0.22590254999999998,1.23%
CME,CME GROUP,2004,12.426917624157895,81.98894540842105,44.17847906368421,91.36193461421053,44.17847906368421,18.643625690210524,21.512074738421052,0.0,41.5177493831579,6.9947102278947355,46.57798281,44.368575103157895,16.605951326842106,44.04419247036842,60.2414677968421,100.0,17.0,49.714285714285715,38.714285714285715,51.357142857142854,56.95073862210527,0.2815096315789474,0.25781794736842106,2.82%
CMG,CHIPOTLE MEXN.GRILL,2009,19.54196047,56.51493048,37.92993573642857,75.23484210214285,41.33882545071429,15.846679521428571,23.922728703785715,43.41580225214285,36.57304097357143,28.254866137857142,43.37347783714286,70.47227177857143,28.378608943357143,25.258971763571427,54.96567315214286,78.57142857142857,22.428571428571427,20.142857142857142,53.142857142857146,44.958333333333336,45.97401840857143,0.3411624285714286,0.3438327142857143,3.41%
CMI,CUMMINS,2002,69.1089432975,88.87318165100001,59.938681019,96.3026367395,59.938681019,61.859815157,53.125143914,42.57895009175,68.67399445150001,54.513853176,64.339063924,29.0477195815,63.73592606,82.83379698050001,60.409869723,100.0,33.5,27.666666666666668,64.16666666666667,56.333333333333336,72.8918521095,0.29731735000000004,0.3145403,2.97%
CMS,CMS ENERGY,2002,59.749800671,53.0184177485,36.01998556955,88.25,36.889163562549996,32.699438075,27.729419731849998,5.1102709343,63.026283230000004,22.537092594500002,55.989962069499995,11.171764623,43.845818679400004,88.66500879750001,30.1568979055,100.0,37.8,22.4,29.8,49.375,31.287938778,0.11869135,0.23388605,1.19%
CNC,CENTENE,2014,17.7467152125,72.13331842375,38.7609100925,79.22676282,43.46801241875,27.7530836575,19.184430579,0.0,57.14999839625,8.4558823525,65.0032117375,32.27788347875,17.321136677875,57.241476035,42.1845165425,93.8,32.0,40.8,32.2,67.125,44.90493940375,0.27923549999999997,0.29306,2.79%
CNP,CENTERPOINT EN.,2002,44.6870344047619,54.42309105761905,31.20945236333333,90.1899951897619,32.166360425238096,18.10597364761905,11.66089364195238,6.531343372857143,75.09585399809524,1.2297862319047619,85.45812441714286,42.02950328095238,9.70232888995238,60.82749900047619,27.966602264761903,100.0,31.8,32.6,42.0,51.6,23.641501970952383,0.09417014285714286,0.2498180476190476,0.94%
COF,CAPITAL ONE FINL.,2005,37.821114365,90.58954135333335,52.510429215555554,71.56123938,56.72347074888889,58.147805909444436,46.93453255944444,19.592980662777777,52.75474228722222,37.37541042888889,55.499176869555555,67.13363083666667,62.17493561611111,53.562378962,66.45784593888888,100.0,24.0,60.0,46.42857142857143,57.607142857142854,65.60701930333333,0.05366111111111111,0.3151258888888889,0.54%
COO,COOPER COS.,2004,3.640388307368421,62.76882643421052,35.82381959736842,100.0,35.82381959736842,14.165130542631578,9.42204388,0.0,55.00842230526316,8.032171678947368,61.76192253289474,25.354754458421052,15.270740401052631,66.74211088,30.61082665578947,100.0,23.5,8.833333333333334,24.5,48.125,26.248082411578945,0.173195,0.27181584210526316,1.73%
COP,CONOCOPHILLIPS,2002,84.08302341449999,91.77503936849999,55.779590549,63.80304435535,65.54158678600001,83.6887346885,67.4767206085,43.1565226,69.3137573365,42.237591584,66.8708185425,31.918396575000003,72.7234486615,67.610709267,61.8348390385,100.0,33.5,86.5,44.666666666666664,66.16666666666667,83.246096146,0.13719745,0.279511,1.37%
COR,CENCORA,2002,23.535182535714284,59.93918068095238,38.54432255857142,73.23624718361904,44.42381921285714,23.669800681428573,15.249650424428571,0.0,66.12044368142858,8.107236349999999,80.40738619952381,38.75363643666667,23.786525633333333,46.887476052857146,38.28558197428571,100.0,33.142857142857146,51.857142857142854,38.714285714285715,55.92857142857143,48.903024037619055,0.15439190476190476,0.22253080952380952,1.54%
COST,COSTCO WHOLESALE,2002,29.76403808404762,50.090157806666674,51.05649444047619,61.629642144904764,56.399072587619045,67.57351163,64.52252410714286,23.17067738047619,54.171615479523815,61.211672214761904,63.794176625714286,39.115129475714284,71.47308695666668,38.368129921428576,51.92196053,90.4,18.0,18.2,41.6,42.05,63.44092505333333,0.1599884285714286,0.19598966666666667,1.60%
CPB,CAMPBELL SOUP,2002,70.19336433999999,81.14173969,67.362648264,91.6763342655,68.215406165,63.9955303115,61.20224053,35.093683634,75.14163167550001,55.0979853715,85.730410998,68.906280869,63.630662125499995,43.144545496,68.67163190139999,100.0,35.833333333333336,62.833333333333336,50.5,62.291666666666664,73.610193692,0.0655119,0.17726775,0.66%
CPRT,COPART,2009,4.064511710714286,70.1593090792857,33.724712507142854,100.0,33.724712507142854,0.7096788347142857,0.8919025254285715,0.0,37.005464079285716,8.56910204142857,36.277892448,36.00060829071428,2.202588352142857,61.39133776,43.40593659142858,100.0,12.0,4.5,39.5,48.25,40.965210545714285,0.2557756428571428,0.23831864285714285,2.56%
CPT,CAMDEN PROPERTY TST.,2004,12.265265173888888,76.96440184,43.27876818277778,100.0,43.27876818277778,36.77358381944444,25.99572152111111,16.726712867222222,58.43494288888889,8.345420405,70.2672541861111,22.26549002722222,18.208727781666667,49.773690370000004,48.61207203722222,100.0,19.8,0.0,35.6,,45.73353363222222,0.15956822222222222,0.22641977777777778,1.60%
CRL,CHAS.RVR.LABS.INTL.,2004,6.453868410555556,78.74728594444444,43.31947239722222,90.70767195777778,45.19139071777778,17.67229191277778,17.474259296666666,0.0,44.480955681666664,20.397884644444446,54.977819110055556,61.72435556611111,20.52537659444444,34.84280243,66.25196435944446,100.0,18.833333333333332,10.833333333333334,51.166666666666664,46.15,67.754068615,0.19291744444444447,0.27137561111111114,1.93%
CRM,SALESFORCE,2007,51.74574742588236,89.96789538529413,51.51139279647059,91.71795933176472,52.27885042176471,57.398308490000005,53.349129783705884,42.3471550717647,44.84151587235294,35.21132698823529,45.23548406470588,29.829406324117645,65.31897693176471,38.92546753,60.54288354176471,98.28571428571429,33.0,67.28571428571429,57.857142857142854,64.10714285714286,67.72249996647058,0.3158818823529412,0.32488929411764705,3.16%
